wave_id,task_id,system,valid_attempt,artifact_role,archive_member,artifact_sha256,original_judge_status,original_score,original_score_available,original_recorded_pass,audit_status,replay_score,score_delta,score_comparison,replay_pass,replay_zero,replay_scoreable,criterion_scores,failure_codes,evaluator_status,evaluator_sha256,judge_binding_manifest_sha256,error,elapsed_seconds
20260901T145210Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260901T145210Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__KGFrL7f/answer.xlsx,09634770f84f0d203bc38f86dbbf9bb7b9e34ae98ce48640408f61d2223631dd,SCORED,0.0,True,False,SCORE_REPLAYED,0.608696,0.608696,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":0.0,""R010"":1.0,""R011"":1.0}","[""CHART_NOT_BOUND_TO_PAIRED_DIFFERENCES"",""INFERENTIAL_VALUE_MISMATCH:n:Analysis!A18"",""INFERENTIAL_VALUE_MISMATCH:sd:Analysis!A20""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1078
20260901T151011Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T151011Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__vcMAnD9/answer.xlsx,a4f57708c888ff5d9f14a4a30f8bc3325dd33fa5956eb23376436c2e17e5c699,SCORED,0.0,True,False,SCORE_REPLAYED,1.0,1.0,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1056
20260902T172141Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260902T172141Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__Z8ZHWpz/answer.xlsx,563c50c7d8258c35f60be4456dea8be7ac1d1304f09fa9b04faeb6a7932c4412,SCORED,0.0,True,False,SCORE_REPLAYED,1.0,1.0,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1065
20260902T185915Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260902T185915Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__PQoo9Te/answer.xlsx,9d01b51b07f69192360baa550a9654a5180b53c8fddf964e2ccd42227cf09277,SCORED,0.0,True,False,SCORE_REPLAYED,0.695652,0.695652,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:n:Paired Analysis!A18"",""INFERENTIAL_VALUE_MISMATCH:planned_n:Paired Analysis!B40"",""INFERENTIAL_VALUE_MISMATCH:sd:Paired Analysis!A20""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1026
20260903T010633Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T010633Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__YkpPfzs/answer.xlsx,025a7b8085cd8a556b3bb5b134cf39ef90dc36514278a432d5a67cbbdc374fa4,SCORED,0.0,True,False,SCORE_REPLAYED,0.652174,0.652174,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":0.0,""R009"":0.0,""R010"":1.0,""R011"":1.0}","[""CHART_NOT_BOUND_TO_PAIRED_DIFFERENCES"",""INFERENTIAL_VALUE_MISMATCH:n:Statistical Analysis!A3"",""INFERENTIAL_VALUE_MISMATCH:planned_n:Statistical Analysis!B35""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.106
20260903T130943Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T130943Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__Yx5puoe/answer.xlsx,3fa0f951a121a2f648f54a7dbd4ed4fc1cbde0a502cdcdecdb806181b23bf9c6,SCORED,0.0,True,False,JUDGE_UNABLE_TO_SCORE,,,UNSCOREABLE,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE"",""FORMULA_REPLAY_FAILED:Paired Analysis!B64:UnsupportedFormulaError"",""INFERENTIAL_VALUE_MISMATCH:ci_lower:Paired Analysis!B42"",""INFERENTIAL_VALUE_MISMATCH:ci_upper:Paired Analysis!B43"",""INFERENTIAL_VALUE_MISMATCH:p:Paired Analysis!B36"",""INFERENTIAL_VALUE_MISMATCH:planned_n:Paired Analysis!B64"",""INFERENTIAL_VALUE_MISMATCH:se:Paired Analysis!D23"",""INFERENTIAL_VALUE_MISMATCH:t:Paired Analysis!B34""]",JUDGE_ERROR,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1155
20260903T194012Z-P15-A-STAT-EXPERIMENT-001-claude-code,P15-A-STAT-EXPERIMENT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T194012Z-P15-A-STAT-EXPERIMENT-001-claude-code/P15-A-STAT-EXPERIMENT-001__5ekXQrc/answer.xlsx,3c55fb75a213fbdeb648d0d8544467932bce9dccd73c62854137607984cb5861,SCORED,0.0,True,False,JUDGE_UNABLE_TO_SCORE,,,UNSCOREABLE,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""FORMULA_REPLAY_FAILED:Analysis!B23:TypeError"",""FORMULA_REPLAY_FAILED:Analysis!B36:TypeError"",""FORMULA_REPLAY_FAILED:Analysis!B37:TypeError"",""FORMULA_REPLAY_FAILED:Analysis!B46:UnsupportedFormulaError"",""INFERENTIAL_VALUE_MISMATCH:ci_lower:Analysis!B36"",""INFERENTIAL_VALUE_MISMATCH:ci_upper:Analysis!B37"",""INFERENTIAL_VALUE_MISMATCH:p:Analysis!B29"",""INFERENTIAL_VALUE_MISMATCH:planned_n:Analysis!B46"",""INFERENTIAL_VALUE_MISMATCH:se:Analysis!B23"",""INFERENTIAL_VALUE_MISMATCH:t:Analysis!B27""]",JUDGE_ERROR,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1142
20260901T103348Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260901T103348Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__fuqNasf/answer.xlsx,fe7dbb7a0f0f890e286552a673233f7900436bde4a7127b1bc81ca37f72ecdf0,SCORED,0.416667,True,False,SCORE_REPLAYED,0.913043,0.496376,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""METRIC_NOT_FOUND:planned_n""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1179
20260901T143527Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260901T143527Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__2eQaPX7/answer.xlsx,0df0a5a9dc8efb31c9fcb1105d89807eea26ad919044ec809da6c13b37333955,SCORED,0.5,True,False,SCORE_REPLAYED,0.913043,0.413043,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1173
20260901T151635Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,False,HARBOR_RAW,workbooks/20260901T151635Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__QiSFPwZ/answer.xlsx,fe65de4928e4d40519b81c93d1948058fcc30b5e7c9a7b239ab37976641f38c2,SCORED,0.291667,True,False,SCORE_REPLAYED,0.869565,0.577898,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:p:Checks!B7""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1236
20260902T113408Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T113408Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__tyxDczH/answer.xlsx,37ce27868c0a6f61206271809fc81441d184712ba1195f8f838837634d0956fd,SCORED,0.666667,True,False,SCORE_REPLAYED,1.0,0.333333,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1185
20260903T013038Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T013038Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__Veo7a7V/answer.xlsx,1549d7b9889339af42b32d7197418752e78fb7f9e877803e1719662739b977ed,SCORED,0.541667,True,False,SCORE_REPLAYED,0.73913,0.197463,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}","[""INFERENTIAL_VALUE_MISMATCH:p:Analysis!G10"",""INFERENTIAL_VALUE_MISMATCH:t:Analysis!G10""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1104
20260903T040128Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,False,HARBOR_RAW,workbooks/20260903T040128Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__4zxfhT9/answer.xlsx,f78b8f55d7f92b2315d6922d5f30cb0dc179f13f05637d58c4d22f9b587ef567,SCORED,,False,False,SCORE_REPLAYED,1.0,,NO_ORIGINAL_SCORE,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1161
20260903T042635Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T042635Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__iKruV6Y/answer.xlsx,fefabad93f8a7ef86706acf08e88fd4578b0ca3e8b4992c928dd4410cd09b96c,SCORED,0.5,True,False,SCORE_REPLAYED,1.0,0.5,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1172
20260903T065519Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T065519Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__oUwHeWt/answer.xlsx,f74bb8f62c380b14fb91fe7c14bcb007fe5534137696d7ca89e094f3367d561f,SCORED,0.416667,True,False,SCORE_REPLAYED,0.913043,0.496376,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1508
20260903T211540Z-P15-A-STAT-EXPERIMENT-001-codex,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T211540Z-P15-A-STAT-EXPERIMENT-001-codex/P15-A-STAT-EXPERIMENT-001__qDRXAoQ/answer.xlsx,3a270e593ab5c1963aa0a743ca2caa73f9584f51cff47c028aea6bbdcfbb50da,SCORED,0.583333,True,False,SCORE_REPLAYED,1.0,0.416667,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1344
20260902T162908Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T162908Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__FRtjsVX/answer.xlsx,034de4253a63f1f483275ff5e5c3af63122cd607891ba98e3840a748df96e442,SCORED,1.0,True,True,SCORE_REPLAYED,0.913043,-0.086957,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":0.0,""R011"":1.0}","[""DECISION_NOT_CONSISTENT_WITH_P_VALUE""]",SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1203
20260902T183408Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T183408Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__YoanW9j/answer.xlsx,b4a49af6ba080bd3094f126423f21c48d681675b025b1a063d05bf315d56c8de,SCORED,0.583333,True,False,SCORE_REPLAYED,1.0,0.416667,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.11
20260902T212512Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T212512Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__AFqMGUg/answer.xlsx,82c613ebb0bf2c8ac78fb1c51da0a16d04b977e7e2e1a6022e60963e98e3df3c,SCORED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1117
20260902T233022Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T233022Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__HdYbirg/answer.xlsx,857a64f303dfe84d9673975faecfc1214e77a97ebb32bab8d269aa5078622660,SCORED,0.666667,True,False,SCORE_REPLAYED,1.0,0.333333,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1089
20260903T015350Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T015350Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__qAJ9FkL/answer.xlsx,8e9ee91d63d98268fa1cb9f4d51fff6333d60cdb08b1c87d5859ecef45d3c37e,SCORED,0.0,True,False,SCORE_REPLAYED,1.0,1.0,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1125
20260903T044842Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T044842Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__NF5b2Wu/answer.xlsx,1124228045b1b857ba2eb676921886164805190030333343550902e84ae75979,SCORED,0.666667,True,False,SCORE_REPLAYED,1.0,0.333333,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1409
20260904T015158Z-P15-A-STAT-EXPERIMENT-001-qwen-coder,P15-A-STAT-EXPERIMENT-001,qwen38max,True,HARBOR_RAW,workbooks/20260904T015158Z-P15-A-STAT-EXPERIMENT-001-qwen-coder/P15-A-STAT-EXPERIMENT-001__Mr8gtkz/answer.xlsx,dfd7a665b7d5285082ace10e666cd442ad552498906370de75b242797a8772d9,SCORED,0.666667,True,False,SCORE_REPLAYED,1.0,0.333333,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0,""R010"":1.0,""R011"":1.0}",[],SCORED,177ecc391d752bcaf453ee92a5a2f639fc282f7a65aa036253c11907a90c8caa,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1156
20260901T105026Z-P15-B-FIN-RECON-001-claude-code,P15-B-FIN-RECON-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T105026Z-P15-B-FIN-RECON-001-claude-code/P15-B-FIN-RECON-001__g2ouRZX/answer.xlsx,752336266807093fc59f00250ece13225d46abd70f612a600678ba84b2a9e27e,SCORED,0.0,True,False,SCORE_REPLAYED,0.384615,0.384615,CHANGED,False,False,True,"{""R001"":0.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""PROTECTED_FINANCE_SOURCE_CHANGED"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1071
20260901T143401Z-P15-B-FIN-RECON-001-claude-code,P15-B-FIN-RECON-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T143401Z-P15-B-FIN-RECON-001-claude-code/P15-B-FIN-RECON-001__yiYa4Qy/answer.xlsx,3fe1ab739eaaa26d6b68c9335e076eec2f9c3831f46210458811017eb3deaeac,SCORED,0.0,True,False,SCORE_REPLAYED,0.115385,0.115385,CHANGED,False,False,True,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""NORMALIZED_RECORDS_MISMATCH"",""PROTECTED_FINANCE_SOURCE_CHANGED"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1064
20260901T144839Z-P15-B-FIN-RECON-001-claude-code,P15-B-FIN-RECON-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T144839Z-P15-B-FIN-RECON-001-claude-code/P15-B-FIN-RECON-001__STwok8f/answer.xlsx,7f30fd12b71a1e9e6246ed479c65c783322a39d3e35598c0d896a967bb5bed8d,SCORED,0.0,True,False,SCORE_REPLAYED,0.115385,0.115385,CHANGED,False,False,True,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""NORMALIZED_RECORDS_MISMATCH"",""PROTECTED_FINANCE_SOURCE_CHANGED"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1025
20260901T151710Z-P15-B-FIN-RECON-001-claude-code,P15-B-FIN-RECON-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T151710Z-P15-B-FIN-RECON-001-claude-code/P15-B-FIN-RECON-001__ExBKx5U/answer.xlsx,c2d4f4983d05c7d4bf526f33920c4dc4750d57ec8dda407a2377888b3a90abda,SCORED,0.0,True,False,SCORE_REPLAYED,0.230769,0.230769,CHANGED,False,False,True,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""NORMALIZED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1095
